Original_Latitude,Original_Longitude,Venue_Name,Address,Latitude,Longitude,Categories,Rating,TotalRatings
45.54522973039872,-73.53725016117096,Le Trèfle - Taverne Irlandaise,"3971 Ontario Rue E (coin Charlemagne), Montréal QC H1W 1T1",45.549247,-73.54214,"['Pub', 'Restaurant']",,
45.54522973039872,-73.53725016117096,New Casa de la Pizza,"4223 Ontario Rue E (coin Desjardins), Montréal QC H1V 1K2",45.551608,-73.540614,['Pizzeria'],,
45.54758205939525,-73.66522908210754,Restaurant le St-Urbain,"96 Fleury Rue O (St-Urbain), Montréal QC H3L 1T2",45.547046,-73.665588,"['French Restaurant', 'New American Restaurant']",,
45.54758205939525,-73.66522908210754,Le Brûloir,"343 Fleury Rue O (Jeanne-Mance), Montréal QC H3L 1V5",45.543583,-73.668087,"['Café', 'Restaurant']",,
45.54758205939525,-73.66522908210754,La Bête à Pain,"114 Fleury Rue O, Montréal QC H3L 1T4",45.546759,-73.665723,"['Bakery', 'Restaurant']",,
45.54758205939525,-73.66522908210754,Restaurant l'Oeuforie Matinale,"340 Henri-Bourassa Blvd O (Tanguay), Montréal QC H3L 1P1",45.544751,-73.674672,['Restaurant'],,
45.54758205939525,-73.66522908210754,Rôtisserie St-Hubert,"10520 Lajeunesse Rue, Montréal QC H3L 2E6",45.554268,-73.665398,"['South American Restaurant', 'Shipping, Freight, and Material Transportation Service']",,
45.54758205939525,-73.66522908210754,Subway,"9720 St Laurent Blvd (Port-Royal), Montréal QC H3L 2N3",45.546016,-73.657845,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.54758205939525,-73.66522908210754,A&W Restaurant,"545 Henri-Bourassa Blvd E, Montréal QC H3L 1C7",45.554876,-73.668909,"['American Restaurant', 'Fast Food Restaurant']",,
45.54758205939525,-73.66522908210754,Frite Alors,"128 Fleury Rue O, Montréal QC H3L 1T4",45.546585,-73.665863,['Restaurant'],,
45.51733075399989,-73.57449866831303,L'Express,"3927 Saint-Denis Rue (entre Duluth & Roy), Montréal QC H2W 2M4",45.520186,-73.574269,"['Bistro', 'French Restaurant']",,
45.51733075399989,-73.57449866831303,Boulangerie les Co'Pains d'Abord,"418 Rachel Rue E (St-Denis), Montréal QC H2J 2G7",45.521932,-73.577813,['Bakery'],,
45.51733075399989,-73.57449866831303,Noren のれん,"77 Rachel Rue O (entre Clark & St-Urbain), Montréal QC H2W 1G2",45.517058,-73.582791,['Japanese Restaurant'],,
45.51733075399989,-73.57449866831303,Le Moineau Masqué,"912 Marie-Anne Rue E (coin St-André), Montréal QC H2J 2B3",45.525508,-73.577976,"['Café', 'Coffee Shop', 'Restaurant']",,
45.51733075399989,-73.57449866831303,Le Club Espresso Bar,"3801 Saint-Denis Rue, Montréal QC H2W 2M4",45.519481,-73.572648,['Café'],,
45.51733075399989,-73.57449866831303,Restaurant Jano,"3883 Saint-Laurent Blvd, Montréal QC H2W 1X9",45.516203,-73.577387,"['Fish and Chips Shop', 'Portuguese Restaurant', 'Spanish Restaurant']",,
45.51733075399989,-73.57449866831303,Bouillon Bilk,"1595 Saint-Laurent Blvd (entre De Maisonneuve & Ontario), Montréal QC H2X 2S9",45.511038,-73.565936,['Restaurant'],,
45.51733075399989,-73.57449866831303,Dispatch Coffee,"4021 Saint-Laurent Blvd (coin Duluth), Montréal QC H2W 1Y4",45.517077,-73.579062,"['Café', 'Restaurant']",,
45.51733075399989,-73.57449866831303,Café Névé,"151 Rachel Rue E (coin De Bullion), Montréal QC H2W 1E1",45.519548,-73.580498,"['Café', 'Coffee Shop', 'Restaurant']",,
45.51733075399989,-73.57449866831303,Trip de Bouffe,"277 Ave du Mont-Royal Est, Montréal QC H2T 1P6",45.522768,-73.584187,"['Bakery', 'Bistro', 'Middle Eastern Restaurant']",,
45.56168275734862,-73.58564794063568,Poissonnerie Rayan,"4526 Belanger Rue, Montréal QC H1T 1B6",45.569274,-73.583263,"['Fish and Chips Shop', 'Seafood Restaurant', 'Meat and Seafood Store']",,
45.56168275734862,-73.58564794063568,Beaubien Deli,"4023 Beaubien Rue E, Montréal QC H1X 1H7",45.562001,-73.580362,['Restaurant'],,
45.56168275734862,-73.58564794063568,Restaurant Steve Anna,"3302 Belanger Rue (12me), Montréal QC H1X 1A1",45.557929,-73.593274,['Grocery Store'],,
45.56168275734862,-73.58564794063568,Restobar Chez Toutou,"4310 Belanger Rue, Montréal QC H1T 1A7",45.566785,-73.585462,"['Cajun and Creole Restaurant', 'Southern Food Restaurant']",,
45.56168275734862,-73.58564794063568,Harvey's,"4247 Jean-Talon Rue E, Saint-Leonard QC H1S 1J9",45.568159,-73.590551,['Fast Food Restaurant'],,
45.56168275734862,-73.58564794063568,Rôtisseries Benny & Au Coq,"3397 Saint-Zotique Rue E, Montréal QC H1X 1C7",45.5575127,-73.5893507,"['Fried Chicken Joint', 'Fast Food Restaurant']",,
45.56168275734862,-73.58564794063568,Subway,"3975 Beaubien Rue E (21e Avenue), Montréal QC H1X 1H5",45.561764,-73.580839,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.56168275734862,-73.58564794063568,Restaurant le Petit Quebec,"3255 Rosemont Blvd, Montréal QC H1X 1K1",45.553587,-73.580479,"['American Restaurant', 'Fast Food Restaurant']",,
45.56168275734862,-73.58564794063568,La Pâtisserie Francaise Bel Air Ltée,"3913 Belanger Rue, Montréal QC H1X 1B5",45.563417,-73.588942,"['Bakery', 'Pastry Shop', 'Restaurant']",,
45.56168275734862,-73.58564794063568,Champion 2 Pour 1 Pizza,"3571 Beaubien Rue E, Montréal QC H1X 1H1",45.55789,-73.58406,['Pizzeria'],,
45.53938508196168,-73.54099988937377,Les Canailles,"3854 Ontario Rue E, Montréal QC H1W 1S4",45.547753,-73.542966,['French Restaurant'],,
45.53938508196168,-73.54099988937377,Boulangerie Au Pain Dore Ltee,"3075 Rue de Rouen, Montréal QC H1W 3Z2",45.540006,-73.552367,"['Bakery', 'Café']",,
45.53938508196168,-73.54099988937377,Restaurant la Pataterie Inc,"3860 Ontario Rue E (Bourbonnière), Montréal QC H1W 1S4",45.547753,-73.542966,"['Fast Food Restaurant', 'Steakhouse']",,
45.570081,-73.573047,Poissonnerie Rayan,"4526 Belanger Rue, Montréal QC H1T 1B6",45.569274,-73.583263,"['Fish and Chips Shop', 'Seafood Restaurant', 'Meat and Seafood Store']",,
45.570081,-73.573047,Thai Express,"5040 Jean-Talon Rue E (Boul. Viau), Saint-Leonard QC H1S 1K6",45.575307,-73.582876,"['Thai Restaurant', 'Fast Food Restaurant']",,
45.570081,-73.573047,McDonald's,"4900 Jean-Talon Rue E (coin Viau), Saint-Leonard QC H1S 2V9",45.574369,-73.584301,"['Burger Joint', 'Fast Food Restaurant']",,
45.570081,-73.573047,Sachi Sushi,"4931 Rue Beaubien Est, Montréal QC H1T 1V1",45.570912,-73.572598,['Sushi Restaurant'],,
45.570081,-73.573047,Le B-38 sushi,"5003 Beaubien Rue E, Montréal QC H1T 1V6",45.572006,-73.571905,['Sushi Restaurant'],,
45.570081,-73.573047,Salt + Pepper Design,"6685 35e Ave, Montréal QC H1T 3A6",45.571286,-73.576587,['Restaurant'],,
45.570081,-73.573047,Subway,"4507 Beaubien Rue E, Montréal QC H1T 1T4",45.566821,-73.576235,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.570081,-73.573047,Aux Sept Bonheurs Restaurant,"4201 Rosemont Blvd (23e avenue), Montréal QC H1T 2C6",45.561573,-73.573462,['Chinese Restaurant'],,
45.54099971663243,-73.55826258659361,Hoogan et Beaufort,"4095 Molson Rue, Montréal QC H1Y 3L1",45.542279,-73.563587,"['French Restaurant', 'Modern European Restaurant']",,
45.54099971663243,-73.55826258659361,Patisserie Polonaise Wawel,"2543A Ontario Rue E (coin Frontenac), Montréal QC H2K 1W5",45.532948,-73.55292,"['Bakery', 'Pastry Shop', 'Restaurant']",,
45.54099971663243,-73.55826258659361,Sandwiches Cao Lanh,"2651 Ontario Rue E (Gascon), Montréal QC H2K 1X1",45.534333,-73.551898,"['Fast Food Restaurant', 'Sandwich Spot', 'Vietnamese Restaurant']",,
45.54099971663243,-73.55826258659361,Mamie Clafoutis,"4093 Molson Rue (Rue William-Tremblay), Montréal QC H1Y 3L1",45.542052,-73.56358,"['Bakery', 'Pastry Shop']",,
45.54099971663243,-73.55826258659361,Boulangerie Au Pain Dore Ltee,"3075 Rue de Rouen, Montréal QC H1W 3Z2",45.540006,-73.552367,"['Bakery', 'Café']",,
45.54099971663243,-73.55826258659361,Restaurant Kiên-Giang Exp,"2669 Ontario Rue E, Montréal QC H2K 1X1",45.534391,-73.551851,"['Fast Food Restaurant', 'Vietnamese Restaurant']",,
45.54099971663243,-73.55826258659361,Maneki Comptoir Asiat',"3121 Hochelaga Rue, Montréal QC H1W 1G3",45.542003,-73.554757,['Asian Restaurant'],,
45.54099971663243,-73.55826258659361,Deli Miami,"3090 Sherbrooke Rue E (coin Moreau), Montréal QC H1W 1B5",45.542002,-73.557616,"['Diner', 'Pizzeria', 'Fast Food Restaurant']",,
45.54099971663243,-73.55826258659361,Labarake,"3165 Rachel Rue E (Avenue du Midway), Montréal QC H1W 1A3",45.544885,-73.561198,"['Gastropub', 'French Restaurant', 'Steakhouse']",,
45.54099971663243,-73.55826258659361,Rôtisseries Benny & Au Coq,"3050 Hochelaga Rue, Montréal QC H1W 1G2",45.540622,-73.5545596,"['BBQ Joint', 'Fast Food Restaurant']",,
45.54518840394769,-73.57644259929657,Maesmi,"3353 Masson Rue, Montréal QC H1X 1R5",45.55175,-73.573002,"['Café', 'Coffee Shop', 'Restaurant']",,
45.54518840394769,-73.57644259929657,Cafe Lezard,"3119 Masson Rue (9e av.), Montréal QC H1Y 1X9",45.549566,-73.574193,"['Café', 'Coffee Shop', 'Diner']",,
45.54518840394769,-73.57644259929657,Les Co'Pains d'Abord,"2727 Masson Rue (3e Avenue), Montréal QC H1Y 1W6",45.546689,-73.575943,"['Bakery', 'Deli']",,
45.54518840394769,-73.57644259929657,Quai No.4,"2800 Masson Rue (coin 4e avenue), Montréal QC H1Y 1W7",45.547043,-73.575275,"['Bar', 'Gastropub', 'Seafood Restaurant']",,
45.54518840394769,-73.57644259929657,L'Entre-Pots,"1995 Masson Rue (coin Bordeaux), Montréal QC H2H 1A5",45.538881,-73.582623,"['Café', 'Coffee Shop', 'American Restaurant']",,
45.54518840394769,-73.57644259929657,Piri Piri Masson,"3038 Masson Rue (coin 8e avenue), Montréal QC H1Y 1X6",45.549002,-73.573981,"['Fast Food Restaurant', 'Portuguese Restaurant']",,
45.54518840394769,-73.57644259929657,Tori Tora Sushi,"3033 Masson Rue, Montréal QC H1Y 1X7",45.54899,-73.574562,['Sushi Restaurant'],,
45.54518840394769,-73.57644259929657,Frite Alors,"5405 9e Ave (coin Masson), Montréal QC H1Y 2J7",45.550024,-73.574013,"['Burger Joint', 'Fast Food Restaurant']",,
45.54518840394769,-73.57644259929657,Boulangerie Première Moisson,"3001 Masson Rue, Montréal QC H1Y 1X7",45.548819,-73.574605,"['Bakery', 'Pastry Shop']",,
45.54518840394769,-73.57644259929657,Subway,"3246 Rosemont Blvd (Saint-Michel), Montréal QC H1Y 1M7",45.552963,-73.58041,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.54303187243879,-73.56256484985352,Hoogan et Beaufort,"4095 Molson Rue, Montréal QC H1Y 3L1",45.542279,-73.563587,"['French Restaurant', 'Modern European Restaurant']",,
45.54303187243879,-73.56256484985352,Croissantcroissant,"2270 Ave du Mont Royal E (Messier), Montréal QC H2H 1K6",45.5372,-73.570259,"['Bakery', 'Restaurant']",,
45.54303187243879,-73.56256484985352,Mamie Clafoutis,"4093 Molson Rue (Rue William-Tremblay), Montréal QC H1Y 3L1",45.542052,-73.56358,"['Bakery', 'Pastry Shop']",,
45.54303187243879,-73.56256484985352,Boulangerie Au Pain Dore Ltee,"3075 Rue de Rouen, Montréal QC H1W 3Z2",45.540006,-73.552367,"['Bakery', 'Café']",,
45.54303187243879,-73.56256484985352,Café des Bois,"2296 Ave du Mont Royal Est, Montréal QC H2H 1K6",45.537316,-73.570165,"['Café', 'Coffee Shop', 'Restaurant']",,
45.54303187243879,-73.56256484985352,Maneki Comptoir Asiat',"3121 Hochelaga Rue, Montréal QC H1W 1G3",45.542003,-73.554757,['Asian Restaurant'],,
45.54303187243879,-73.56256484985352,Deli Miami,"3090 Sherbrooke Rue E (coin Moreau), Montréal QC H1W 1B5",45.542002,-73.557616,"['Diner', 'Pizzeria', 'Fast Food Restaurant']",,
45.54303187243879,-73.56256484985352,Labarake,"3165 Rachel Rue E (Avenue du Midway), Montréal QC H1W 1A3",45.544885,-73.561198,"['Gastropub', 'French Restaurant', 'Steakhouse']",,
45.54303187243879,-73.56256484985352,Rôtisseries Benny & Au Coq,"3050 Hochelaga Rue, Montréal QC H1W 1G2",45.540622,-73.5545596,"['BBQ Joint', 'Fast Food Restaurant']",,
45.54303187243879,-73.56256484985352,Subway,"2765 Sherbrooke Rue E (Montgomery), Montréal QC H2K 1G9",45.539106,-73.560336,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.56833021674857,-73.56666326522826,Sachi Sushi,"4931 Rue Beaubien Est, Montréal QC H1T 1V1",45.570912,-73.572598,['Sushi Restaurant'],,
45.56833021674857,-73.56666326522826,Le B-38 sushi,"5003 Beaubien Rue E, Montréal QC H1T 1V6",45.572006,-73.571905,['Sushi Restaurant'],,
45.56833021674857,-73.56666326522826,Subway,"4507 Beaubien Rue E, Montréal QC H1T 1T4",45.566821,-73.576235,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.56833021674857,-73.56666326522826,Salt + Pepper Design,"6685 35e Ave, Montréal QC H1T 3A6",45.571286,-73.576587,['Restaurant'],,
45.56833021674857,-73.56666326522826,Aux Sept Bonheurs Restaurant,"4201 Rosemont Blvd (23e avenue), Montréal QC H1T 2C6",45.561573,-73.573462,['Chinese Restaurant'],,
45.5762948651025,-73.646759390831,Boulangerie & Pâtisserie Salerno,"2411 Charland Ave, Montréal QC H1Z 1B9",45.570836,-73.63977,"['Bakery', 'Pizzeria']",,
45.5762948651025,-73.646759390831,Chez Ma Tante,"3180 Fleury Rue E (at boul Saint-Michel), Montréal QC H1H 2R3",45.579103,-73.644074,"['Hot Dog Joint', 'American Restaurant', 'Fast Food Restaurant']",,
45.5762948651025,-73.646759390831,Subway,"3250 Henri-Bourassa Blvd E, Montreal-Nord QC H1H 1H4",45.584158,-73.649727,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.5762948651025,-73.646759390831,Domino's Pizza,"2595 Fleury Rue E (Sackville), Montréal QC H2B 1L7",45.576831,-73.646666,"['Pizzeria', 'Fast Food Restaurant']",,
45.5762948651025,-73.646759390831,Gombo Restaurant,"3155 Fleury Rue E (Saint Michel), Montréal QC H1H 2R2",45.579438,-73.644377,"['Fish and Chips Shop', 'Cajun and Creole Restaurant', 'Chinese Restaurant']",,
45.5762948651025,-73.646759390831,Le Jardin des Puits,"2237 Fleury Rue E (Rue de Martigny), Montréal QC H2B 1K5",45.573013,-73.649836,['Greek Restaurant'],,
45.5762948651025,-73.646759390831,Resto Café Pompei,"9632 Saint-Michel Blvd, Montréal QC H1H 5G6",45.576005,-73.637227,"['Café', 'Coffee Shop', 'Restaurant']",,
45.5762948651025,-73.646759390831,Andréamise,"2639 Charland Ave, Montréal QC H1Z 1C7",45.573613,-73.637438,['Cajun and Creole Restaurant'],,
45.5762948651025,-73.646759390831,Restaurant la Belle Province,"9474 Saint-Michel Blvd, Montréal QC H1Z 3H2",45.575079,-73.635304,['Fast Food Restaurant'],,
45.5762948651025,-73.646759390831,Racer Café,"2103 Gouin Blvd E, Montréal QC H2B 1X1",45.574809,-73.659065,"['Café', 'Restaurant']",,
45.5232203879173,-73.56916093829568,L'Express,"3927 Saint-Denis Rue (entre Duluth & Roy), Montréal QC H2W 2M4",45.520186,-73.574269,"['Bistro', 'French Restaurant']",,
45.5232203879173,-73.56916093829568,Boulangerie les Co'Pains d'Abord,"418 Rachel Rue E (St-Denis), Montréal QC H2J 2G7",45.521932,-73.577813,['Bakery'],,
45.5232203879173,-73.56916093829568,Le Moineau Masqué,"912 Marie-Anne Rue E (coin St-André), Montréal QC H2J 2B3",45.525508,-73.577976,"['Café', 'Coffee Shop', 'Restaurant']",,
45.5232203879173,-73.56916093829568,Le Club Espresso Bar,"3801 Saint-Denis Rue, Montréal QC H2W 2M4",45.519481,-73.572648,['Café'],,
45.5232203879173,-73.56916093829568,Café Névé,"151 Rachel Rue E (coin De Bullion), Montréal QC H2W 1E1",45.519548,-73.580498,"['Café', 'Coffee Shop', 'Restaurant']",,
45.5232203879173,-73.56916093829568,Grillade Portuguaise ma Poule Mouillée,"969 Rachel Rue E (Rue Boyer), Montréal QC H2J 2J4",45.525165,-73.575301,"['Bakery', 'Deli', 'Portuguese Restaurant']",,
45.5232203879173,-73.56916093829568,Le Mousso,"1023 Ontario Rue E (entre Amherst & St-Timothée), Montréal QC H2L 1P8",45.520127,-73.563173,['Restaurant'],,
45.5232203879173,-73.56916093829568,Café Replika,"252 Rachel Rue E (coin Laval), Montréal QC H2W 1E6",45.520257,-73.579164,"['Café', 'Coffee Shop', 'Turkish Restaurant']",,
45.5232203879173,-73.56916093829568,Yokato Yokabai,"4185 Drolet Rue (coin Rachel), Montréal QC H2W 2L5",45.521237,-73.578469,"['Deli', 'Japanese Restaurant']",,
45.5232203879173,-73.56916093829568,St-Viateur Bagel & Cafe,"1127 Ave du Mont-Royal Est (coin Christophe-Colomb), Montréal QC H2J 1X9",45.528384,-73.579086,"['Bagel Shop', 'Bakery', 'Coffee Shop']",,
45.53308032414161,-73.6945965886116,Nouille Orientale,"2774 Rue de Salaberry, Montréal QC H3M 1L3",45.536185,-73.697933,['Chinese Restaurant'],,
45.53308032414161,-73.6945965886116,Subway,"2620 Rue de Salaberry, Montréal QC H3M 1L3",45.536354,-73.697988,"['Deli', 'Fast Food Restaurant', 'Sandwich Spot']",,
45.53308032414161,-73.6945965886116,Patisseie de Normandie,"2846 Rue de Salaberry, Montréal QC H3M 1L3",45.536812,-73.69781,['Bakery'],,
45.53308032414161,-73.6945965886116,Kaspo Foods Inc,"2485 Rue de Salaberry, Montréal QC H3M 1L1",45.538605,-73.699036,['Bakery'],,
45.53308032414161,-73.6945965886116,Restaurant Boustan,"2525 Rue de Salaberry, Montréal QC H3M 1L1",45.538603,-73.699132,['Middle Eastern Restaurant'],,
45.53308032414161,-73.6945965886116,Yum Yum Chicken Restaurant,"2525 Rue de Salaberry, Montréal QC H3M 1L1",45.538661,-73.699086,['Restaurant'],,
45.50625103256782,-73.57139065861702,Cadet,"1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8",45.510388,-73.564365,"['Restaurant', 'Wine Bar']",,
45.50625103256782,-73.57139065861702,Time Out Market Montréal,"705 Sainte-Catherine Rue O, Montréal QC H3B 4G5",45.502801,-73.571533,"['Restaurant', 'Event Space']",,
45.50625103256782,-73.57139065861702,Bouillon Bilk,"1595 Saint-Laurent Blvd (entre De Maisonneuve & Ontario), Montréal QC H2X 2S9",45.511038,-73.565936,['Restaurant'],,
45.50625103256782,-73.57139065861702,La Finca café & bureau,"1067 Rue de Bleury (De la Gauchetière), Montréal QC H2Z 1N1",45.504677,-73.563069,"['Café', 'Coffee Shop', 'Restaurant']",,
45.50625103256782,-73.57139065861702,Portus 360,"777 Robert-Bourassa Blvd, Montréal QC H3C 3Z7",45.499858,-73.562577,"['Fish and Chips Shop', 'Mediterranean Restaurant', 'Portuguese Restaurant']",,
45.50625103256782,-73.57139065861702,Café Nocturne,"19 Prince-Arthur Rue O (entre St-Laurent & Clark), Montréal QC H2X 1S4",45.513737,-73.5729,"['Café', 'Coffee Shop', 'Restaurant']",,
45.50625103256782,-73.57139065861702,Melk Bar a Café,"1206 Stanley Rue (entre René-Lévesque & Ste-Catherine), Montréal QC H3B 2S7",45.498417,-73.572022,"['Café', 'Coffee Shop', 'Restaurant']",,
45.50625103256782,-73.57139065861702,Toqué,"900 Jean-Paul-Riopelle Pl, Montréal QC H2Z 2B2",45.502899,-73.561076,['French Restaurant'],,
45.50625103256782,-73.57139065861702,Maison Boulud,"1228 Sherbrooke Rue O (entre Drummond & De la Montagne), Montréal QC H3G 1H6",45.499998,-73.578077,['French Restaurant'],,
45.50625103256782,-73.57139065861702,Lola Rosa,"276 Sainte-Catherine Rue O, Montréal QC H2X 2A1",45.506943,-73.566193,['Vegan and Vegetarian Restaurant'],,
45.52793332015246,-73.60122251338906,Milos Restaurant,"5357 Ave du Parc (entre St-Viateur & Fairmount), Montréal QC H2V 4G9",45.521691,-73.600673,"['Greek Restaurant', 'Seafood Restaurant']",,
45.52793332015246,-73.60122251338906,Café Olimpico,"124 Saint-Viateur Rue O (coin Waverly), Montréal QC H2T 2L1",45.52403,-73.600216,"['Café', 'Coffee Shop', 'Italian Restaurant']",,
45.52793332015246,-73.60122251338906,Larry's,"9 Fairmount Ave E (coin Fairmount), Montréal QC H2T 1C7",45.524086,-73.594743,"['Restaurant', 'Café']",,
45.52793332015246,-73.60122251338906,St-Viateur Bagel,"263 Saint- Viateur Rue O (entre Jeanne-Mance & du Parc), Montréal QC H2V 1Y1",45.522745,-73.601918,"['Bagel Shop', 'Bakery', 'Restaurant']",,
45.52793332015246,-73.60122251338906,La Lumiere du Mile End,"214 Bernard Rue O, Montréal QC H2T 2K4",45.524566,-73.604546,"['Café', 'Vegan and Vegetarian Restaurant']",,
45.52793332015246,-73.60122251338906,Fairmount Bagel Bakery Inc,"74 Fairmount Ave O (entre St-Urbain & Clark), Montréal QC H2T 2M2",45.522827,-73.595186,"['Bagel Shop', 'Bakery', 'Restaurant']",,
45.52793332015246,-73.60122251338906,Boulangerie Guillaume,"5132 Saint-Laurent Blvd (Fairmount), Montréal QC H2T 1R8",45.523257,-73.593602,['Bakery'],,
45.52793332015246,-73.60122251338906,Mandy's,"201 Laurier Ave O, Montréal QC H2T 2N9",45.521014,-73.594934,"['Mexican Restaurant', 'Salad Restaurant']",,
45.52793332015246,-73.60122251338906,San Gennaro,"69 Saint-Zotique Rue E, Montréal QC H2S 1K7",45.532778,-73.611357,"['Café', 'Coffee Shop', 'Pizzeria']",,
45.52793332015246,-73.60122251338906,La Croissanterie Figaro,"5200 Hutchison Rue (coin Fairmount), Montréal QC H2V 4B3",45.51946,-73.598662,"['Café', 'Coffee Shop', 'French Restaurant']",,
45.55037651450808,-73.57373356819151,Maesmi,"3353 Masson Rue, Montréal QC H1X 1R5",45.55175,-73.573002,"['Café', 'Coffee Shop', 'Restaurant']",,
45.55037651450808,-73.57373356819151,Cafe Lezard,"3119 Masson Rue (9e av.), Montréal QC H1Y 1X9",45.549566,-73.574193,"['Café', 'Coffee Shop', 'Diner']",,
45.55037651450808,-73.57373356819151,Les Co'Pains d'Abord,"2727 Masson Rue (3e Avenue), Montréal QC H1Y 1W6",45.546689,-73.575943,"['Bakery', 'Deli']",,
45.55037651450808,-73.57373356819151,Quai No.4,"2800 Masson Rue (coin 4e avenue), Montréal QC H1Y 1W7",45.547043,-73.575275,"['Bar', 'Gastropub', 'Seafood Restaurant']",,
45.55037651450808,-73.57373356819151,Piri Piri Masson,"3038 Masson Rue (coin 8e avenue), Montréal QC H1Y 1X6",45.549002,-73.573981,"['Fast Food Restaurant', 'Portuguese Restaurant']",,
45.55037651450808,-73.57373356819151,Restaurant Casa Vinho,"3750 Masson Rue, Montréal QC H1X 1S6",45.555496,-73.570456,['Portuguese Restaurant'],,
45.55037651450808,-73.57373356819151,Tori Tora Sushi,"3033 Masson Rue, Montréal QC H1Y 1X7",45.54899,-73.574562,['Sushi Restaurant'],,
45.55037651450808,-73.57373356819151,Frite Alors,"5405 9e Ave (coin Masson), Montréal QC H1Y 2J7",45.550024,-73.574013,"['Burger Joint', 'Fast Food Restaurant']",,
45.55037651450808,-73.57373356819151,Restaurant Chez La Mère,"4028 Rue Masson, Montréal QC H1X 1T8",45.558488,-73.568612,"['Bistro', 'Pizzeria']",,
45.55037651450808,-73.57373356819151,Boulangerie Première Moisson,"3001 Masson Rue, Montréal QC H1Y 1X7",45.548819,-73.574605,"['Bakery', 'Pastry Shop']",,
45.51044465753362,-73.5755842924118,Cadet,"1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8",45.510388,-73.564365,"['Restaurant', 'Wine Bar']",,
45.51044465753362,-73.5755842924118,Noren のれん,"77 Rachel Rue O (entre Clark & St-Urbain), Montréal QC H2W 1G2",45.517058,-73.582791,['Japanese Restaurant'],,
45.51044465753362,-73.5755842924118,Time Out Market Montréal,"705 Sainte-Catherine Rue O, Montréal QC H3B 4G5",45.502801,-73.571533,"['Restaurant', 'Event Space']",,
45.51044465753362,-73.5755842924118,Restaurant Jano,"3883 Saint-Laurent Blvd, Montréal QC H2W 1X9",45.516203,-73.577387,"['Fish and Chips Shop', 'Portuguese Restaurant', 'Spanish Restaurant']",,
45.51044465753362,-73.5755842924118,Bouillon Bilk,"1595 Saint-Laurent Blvd (entre De Maisonneuve & Ontario), Montréal QC H2X 2S9",45.511038,-73.565936,['Restaurant'],,
45.51044465753362,-73.5755842924118,Dispatch Coffee,"4021 Saint-Laurent Blvd (coin Duluth), Montréal QC H2W 1Y4",45.517077,-73.579062,"['Café', 'Restaurant']",,
45.51044465753362,-73.5755842924118,Café Nocturne,"19 Prince-Arthur Rue O (entre St-Laurent & Clark), Montréal QC H2X 1S4",45.513737,-73.5729,"['Café', 'Coffee Shop', 'Restaurant']",,
45.51044465753362,-73.5755842924118,Café Santropol,"3990 Saint-Urbain Rue (coin Duluth), Montréal QC H2W 1T7",45.515514,-73.580513,"['Café', 'Coffee Shop', 'Sandwich Spot']",,
45.51044465753362,-73.5755842924118,Le Majestique,"4105 Saint-Laurent Blvd, Montréal QC H2W 1Y7",45.517562,-73.580385,"['Restaurant', 'Lounge']",,
45.51044465753362,-73.5755842924118,Lola Rosa,"276 Sainte-Catherine Rue O, Montréal QC H2X 2A1",45.506943,-73.566193,['Vegan and Vegetarian Restaurant'],,
45.50936142835129,-73.57386365532875,Cadet,"1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8",45.510388,-73.564365,"['Restaurant', 'Wine Bar']",,
45.50936142835129,-73.57386365532875,Time Out Market Montréal,"705 Sainte-Catherine Rue O, Montréal QC H3B 4G5",45.502801,-73.571533,"['Restaurant', 'Event Space']",,
45.50936142835129,-73.57386365532875,Restaurant Jano,"3883 Saint-Laurent Blvd, Montréal QC H2W 1X9",45.516203,-73.577387,"['Fish and Chips Shop', 'Portuguese Restaurant', 'Spanish Restaurant']",,
45.50936142835129,-73.57386365532875,Bouillon Bilk,"1595 Saint-Laurent Blvd (entre De Maisonneuve & Ontario), Montréal QC H2X 2S9",45.511038,-73.565936,['Restaurant'],,
45.50936142835129,-73.57386365532875,La Finca café & bureau,"1067 Rue de Bleury (De la Gauchetière), Montréal QC H2Z 1N1",45.504677,-73.563069,"['Café', 'Coffee Shop', 'Restaurant']",,
45.50936142835129,-73.57386365532875,Dispatch Coffee,"4021 Saint-Laurent Blvd (coin Duluth), Montréal QC H2W 1Y4",45.517077,-73.579062,"['Café', 'Restaurant']",,
45.50936142835129,-73.57386365532875,Café Nocturne,"19 Prince-Arthur Rue O (entre St-Laurent & Clark), Montréal QC H2X 1S4",45.513737,-73.5729,"['Café', 'Coffee Shop', 'Restaurant']",,
