Bike Station Name,Latitude,Longitude,Free_Bikes,Empty_Slots,POI Name,Rating,Address,POI Count,Average Rating
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,La Molisana,2.5,"1014 Rue Fleury E, Montreal, QC H2C 1P7, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Ikigaï Sushi Et Poke,0.0,"850 Rue Sauvé E, Montreal, QC H2C 1Z2, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Buffet Chef Chinois,0.0,"10724 Millen Av, Montreal, QC H2C 2E6, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Wawa Sushi,4.0,"925, rue Fleury est, Montreal, QC H2C 1P5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Chef Mak,3.0,"125 Boulevard Henri-Bourassa E, Montreal, QC H3L 1B6, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,McDonald's,2.1,"10400 Rue Lajeunesse, Montreal, QC H3L 2E5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Le Poké Station,0.0,"1216 Rue Fleury E, Montreal, QC H2C 1R1, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Les Petites Baguettes,3.0,"1418 Rue Fleury East, Montreal, QC H2C 1R8, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Le Romarin,4.0,"160 Rue Fleury O, Montreal, QC H3L 1T5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Mood,0.0,"9920 Boulevard Saint-Laurent, Montreal, QC H3L 2N7, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,A&W,0.0,"545 Boulevard Henri-Bourassa, Montreal, QC H3L 1C7, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Les Brídês,3.0,"10420 Lajeunesse Street, Montreal, QC H3L 2E5, Canada",50,2.82
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534000891078,-73.66225451231003,8,5,Rôtisserie St-Hubert,0.0,"10520 Rue Lajeunesse, Montreal, QC H3L 2E6, Canada",50,2.82
